AdminID,StreamKind,livestatus,schedule_str,starttime_str,Platform,StreamID,otherAdminIDs,StreamTitle
CVHLHL2017090700,Live,finished,2024-01-28T12:00:00Z,2024-01-28T12:01:55Z,Youtube,7OUB2qRQao0,,【PALWORLD】初見であそんでみようかな？【ホロライブ/ときのそら】
CVHLHL2017090700,Live,finished,2024-01-28T05:00:00Z,2024-01-28T05:00:43Z,Youtube,tnTZoA_qz-M,,【SorAZGravity】ライブ感想話しながらのんびりしよう【ホロライブ/ときのそら】
CVHLHL2017090700,Live,finished,2024-01-27T02:30:00Z,2024-01-27T02:52:38Z,Youtube,9eibYGNOz30,,【チラ見せ枠・昼公演】SorAZ Major Debut Live『First Gravity』【 #SorAZGravity 】
CVHLHL2017090700,Live,finished,2024-01-25T10:30:00Z,2024-01-25T10:29:32Z,Youtube,BGgrH_CU0-g,,【オリ曲歌枠】イラスト描いたから褒める～その他告知も～SingingStream【ホロライブ/ときのそら】
CVHLHL2017090700,Live,finished,2024-01-24T09:30:00Z,2024-01-24T09:29:35Z,Youtube,v7jR4N1KMDY,,【#そらシロ葵ポカチェ】シロちゃん葵ちゃんとコラボだ！！【ホロライブ/ときのそら/富士葵/電脳少女シロ】
CVHLHL2018050300,Live,finished,2024-01-14T13:00:00Z,2024-01-14T13:06:05Z,Youtube,uzbe_Ra0l_I,,【ホロメン相関図】ホロメンみんなの印象や思い出を語る！！！【ホロライブ/夜空メル】
CVHLHL2018050300,Live,finished,2024-01-12T11:00:00Z,2024-01-12T11:04:31Z,Youtube,gMvNFZ-PF7M,CVHLHL2020080604,【＃ポルメル】ぽるぽると初サシ対談コラボ！？雑談したり質問に答えたり！【ホロライブ/夜空メル,尾丸ポルカ】
CVHLHL2018050300,Live,finished,2024-01-10T11:00:00Z,2024-01-10T11:05:20Z,Youtube,8vtWkeFpNoY,,【料理枠】カメラ付き/オフコラボでKotokaちゃんとハンバーグ作り👊！【ホロライブ/夜空メル】
CVHLHL2018050300,Live,finished,2024-01-08T10:30:00Z,2024-01-08T10:25:08Z,Youtube,7wHqfCsoB6g,,【#ホロお正月CUP2024】雑魚杯王に俺はなる！！！！！！！！！！！！！！！！【ホロライブ/夜空メル】
CVHLHL2018050300,Live,finished,2024-01-08T09:00:00Z,2024-01-08T08:57:51Z,Youtube,dfhAHDCgUoE,,【#ホロお正月CUP2024】目指せつよ杯！本選Fブロックいくぞおおおお！！！【ホロライブ/夜空メル】
CVHLHL2018060100,Live,finished,2024-01-29T14:00:00Z,2024-01-29T14:03:05Z,Youtube,itsrh4AnWYU,,【ARK￤ラグナロク】 ハードコアARKで #ムキロゼ爆誕祭 ☆【ホロライブ/アキロゼ】
