AdminID,StreamKind,livestatus,schedule_str,starttime_str,Platform,StreamID,otherAdminIDs,StreamTitle
CVHLHL2018110800,Live,finished,2024-03-28T11:00:00Z,2024-03-28T11:00:18Z,Youtube,b1ROLwGxa3U,CVHLHL2021070700,【感謝御礼】#10 ありがとう！おつかれさま！EXPO振り返り配信【#hololivefesEXPO24】
CVHLHL2018110800,Live,upcoming,2024-03-30T10:00:00Z,,Youtube,L1WASkPNMNk,,【3期生】笑いあり！涙あり！？イギリスファンタジー旅の様子を大公開【 #ホロファン旅 】
CVHLHL2018110800,video,finished,2024-03-27T10:12:08Z,2024-03-27T10:12:08Z,Youtube,fogtHJoWmkc,CVHLHL2019070800:CVHLHL2018120600:CVHLHL2020080601:CVHLHL2019122503:CVHLHL2023072605:CVHLHL2021070700,ホロライブおもしろツイッター集 #hololive #twitter
CVHLHL2018110800,Live,finished,2024-03-25T10:00:00Z,2024-03-25T09:59:01Z,Youtube,EW-fDatcTW4,,【ファン募集企画】くっ…静まれ…俺の封印されし、暗黒の力！【＃ホロの休日_仮】
CVHLHL2018110800,video,finished,2024-03-25T10:00:06Z,2024-03-25T10:00:06Z,Youtube,5ycPMdJaDTs,CVHLHL2019080100:CVHLHL2019080101:CVHLHL2019080102,きゃー！ぺこらさんのえっちー！ #hololive #ホロライブ #ホロぐら #宝鐘マリン
CVHLHL2018030400,Live,finished,2024-03-28T12:00:00Z,2024-03-28T12:00:30Z,Youtube,PnM32mpSYqc,CVHLHL2019120100,【オフコラボ/スイカゲーム】チャンスを狙え！勝負だ星街！！！【ホロライブ / #ロメット】
CVHLHL2018030400,Live,finished,2024-03-26T13:00:00Z,2024-03-26T13:02:32Z,Youtube,xNmQHrzZ8Jw,CVHLHL2019122503,【OW2】#デビメタ でカウボーイビバップコラボ中のOW2を let's play!! 【ホロライブ / ロボ子さん】
CVHLHL2018030400,Live,finished,2024-03-26T09:00:00Z,2024-03-26T09:02:31Z,Youtube,HAWmfyC6KKQ,CVHLHL2018030400:CVHLHL2019122503:CVHLHS2022031903:CVHLHS2022031902,【VALORANT】新キャラ先行カスタム！ロリかわCLOVEちゃん♡【ホロライブ / ロボ子さん】
CVHLHL2018030400,Live,finished,2024-03-24T14:00:00Z,2024-03-24T13:59:41Z,Youtube,k15cryNQJeQ,,【新幹線 0号 | Shinkansen 0】この新幹線何か«変»なんだけど…んん？【ホロライブ / ロボ子さん】
CVHLHL2018030400,Live,finished,2024-03-23T04:00:00Z,2024-03-23T04:01:36Z,Youtube,5Qr_E6unLfo,,【縦型/歌枠】卒業シーズンの歌を歌ってみようの会🌸【ホロライブ/ #ロボ子生放送 】
CVHLHL2018060101,Live,finished,2024-03-26T12:00:00Z,2024-03-26T12:04:43Z,Youtube,zsIcx2vSyks,CVHLHL2019080100:CVHLHL2019122502:CVHLHL2020080604,【迷宮校舎】バカタレ迷宮大サーカス支店【#バカタレサーカス】
CVHLHL2018060101,Live,finished,2024-03-24T14:00:00Z,2024-03-24T13:59:59Z,Youtube,VjXmrT8Vubs,CVHLHL2022040100:CVHLHL2020112603,【 Lethal Company】かなけんも出勤したいとな？？？ほほう…働こっか❤【#ホロカンパニー 】
CVHLHL2018060101,Live,finished,2024-03-23T12:00:00Z,2024-03-23T12:06:36Z,Youtube,1PUzU29pe2g,,【Chilla's Art】８番ライクゲー新作！ 新幹線 0号| Shinkansen 0【白上フブキ/ホロライブ】
CVHLHL2018060101,Live,finished,2024-03-23T06:00:00Z,2024-03-23T06:01:07Z,Youtube,XqAZ_ycAf7Y,,【迷宮校舎】３縛りナイトメアクリアじゃい！！（バスケ部+停電+しゃがみ禁止）【ホロライブ/白上フブキ】
