AdminID,StreamKind,livestatus,schedule_str,starttime_str,Platform,StreamID,otherAdminIDs,StreamTitle
CVHLHL2018110800,Live,finished,2024-03-28T11:00:00Z,2024-03-28T11:00:18Z,Youtube,b1ROLwGxa3U,CVHLHL2021070700,【感謝御礼】#10 ありがとう！おつかれさま！EXPO振り返り配信【#hololivefesEXPO24】
CVHLHL2018110800,Live,upcoming,2024-03-30T10:00:00Z,,Youtube,L1WASkPNMNk,,【3期生】笑いあり！涙あり！？イギリスファンタジー旅の様子を大公開【 #ホロファン旅 】
CVHLHL2018110800,video,finished,2024-03-27T10:12:08Z,2024-03-27T10:12:08Z,Youtube,fogtHJoWmkc,CVHLHL2019070800:CVHLHL2018120600:CVHLHL2020080601:CVHLHL2019122503:CVHLHL2023072605:CVHLHL2021070700,ホロライブおもしろツイッター集 #hololive #twitter
CVHLHL2018110800,Live,finished,2024-03-25T10:00:00Z,2024-03-25T09:59:01Z,Youtube,EW-fDatcTW4,,【ファン募集企画】くっ…静まれ…俺の封印されし、暗黒の力！【＃ホロの休日_仮】
CVHLHL2018110800,video,finished,2024-03-25T10:00:06Z,2024-03-25T10:00:06Z,Youtube,5ycPMdJaDTs,CVHLHL2019080100:CVHLHL2019080101:CVHLHL2019080102,きゃー！ぺこらさんのえっちー！ #hololive #ホロライブ #ホロぐら #宝鐘マリン
CVHLHL2017090700,Live,finished,2024-03-28T13:00:00Z,2024-03-28T12:59:55Z,Youtube,Ywz-QaqAgNM,,【ただいま！】最近の近況とかライブの話する【ホロライブ/ときのそら】
CVHLHL2017090700,Live,finished,2024-03-27T09:00:00Z,2024-03-27T09:00:06Z,Youtube,dmf34e1ivrk,CVHLHL2018110800,【SorAZ/ときのそら/AZKi】Storyteller【歌ってみた/Cover】
CVHLHL2017090700,video,finished,2024-03-26T09:31:32Z,2024-03-26T09:31:32Z,Youtube,11FAtF1RIvU,,【スタースタースタート】ラスト！ナナナナナ【ときのそら】#shorts
CVHLHL2017090700,video,finished,2024-03-24T15:00:43Z,2024-03-24T15:00:43Z,Youtube,lC27184SsBQ,,【スタースタースタート】ラスサビだ～！！【ときのそら】#shorts
CVHLHL2017090700,Live,finished,2024-03-24T06:00:00Z,2024-03-24T06:01:08Z,Youtube,LTI1tirv4Q4,,【感謝の歌枠】あたたかい気持ちで歌います【ホロライブ/ときのそら】
CVHLHL2019120100,video,finished,2024-03-28T09:19:53Z,2024-03-28T09:19:53Z,Youtube,F9o5fRRrXDk,,#ビビデバ オリコンデジタルデイリー3位‼️ありがとう✨
CVHLHL2019120100,video,finished,2024-03-27T09:00:03Z,2024-03-27T09:00:03Z,Youtube,5OrR0NRWrdw,,#ビビデバ LIVE ver✨ここのダンスもかわいい！
CVHLHL2019120100,video,finished,2024-03-26T13:08:40Z,2024-03-26T13:08:40Z,Youtube,q70W2jxsyJE,,#ビビデバ MVダイジェスト📸
CVHLHL2019120100,Live,finished,2024-03-26T11:00:00Z,2024-03-26T11:06:16Z,Youtube,Q1-Qst7YWew,,『 #デレステ 』コラボ、遂にすいちゃんのSSR登場‼【ホロライブ / 星街すいせい 】#PR
CVHLHL2019120100,video,finished,2024-03-24T10:29:48Z,2024-03-24T10:29:48Z,Youtube,YHk9EG_YUB8,,#ビビデバ サビダンス自分で踊ってみた💃✨
CVHLHL2018060100,Live,upcoming,2024-03-29T10:00:00Z,,Youtube,67WBLsH6Xgc,,【APEX】 #ネオポリエペ部WIN  猫鯖フェスやっぞー！！秋雪こはく、エビオ【ホロライブ/アキ・ローゼンタール】
